Quarter,Minute,Second,Down,ToGo,YardLine,Outcome
1,6,22,1,10,25,0
1,4,25,1,10,64,0
4,12,9,0,0,35,0
4,12,9,1,10,25,0
4,11,34,2,7,28,1
4,11,13,1,10,35,1
4,10,40,1,10,45,0
4,10,5,2,7,48,1
4,10,0,3,7,48,0
4,9,25,4,21,34,0
4,9,16,1,10,20,0
4,8,32,2,6,24,1
4,7,53,1,10,42,2
4,7,46,2,10,42,0
4,7,3,3,13,39,2
4,6,54,4,13,39,0
4,6,42,1,10,21,0
4,6,3,2,13,18,1
4,5,16,3,2,29,1
4,4,44,1,10,35,0
2,0,3,0,0,0,0
3,12,46,3,4,38,0
3,12,7,4,6,36,0
3,11,55,1,10,7,0
3,11,16,2,9,8,0
3,10,33,3,9,8,1
3,9,46,1,10,23,0
3,9,21,1,21,12,0
3,8,34,2,21,12,2
3,7,51,0,0,0,0
3,7,51,3,1,32,0
3,7,7,1,10,39,0
3,6,28,2,5,44,1
3,2,16,0,0,0,0
3,1,22,0,0,35,0
3,1,15,1,10,8,1
3,1,10,2,10,8,0
3,0,41,3,12,6,0
3,0,0,0,0,0,0
4,15,0,4,17,1,0
4,14,49,1,10,44,2
4,11,24,0,0,0,0
4,11,24,0,0,0,0
4,11,20,0,0,35,0
4,11,14,1,10,29,1
4,10,35,2,7,32,2
4,7,21,0,0,35,0
4,7,21,1,10,25,0
4,6,42,1,10,36,1
4,6,7,2,3,43,1
4,6,3,3,3,43,1
4,5,32,1,10,48,1
4,4,0,0,0,0,0
4,4,0,4,12,46,1
4,2,0,0,0,0,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,2
1,14,54,2,10,25,0
1,14,8,3,5,30,1
1,8,45,0,0,35,0
1,8,45,1,10,25,0
1,8,1,2,8,27,1
1,7,14,3,6,29,1
1,6,32,1,10,37,0
1,6,8,1,18,29,0
1,5,47,1,23,24,1
1,5,5,2,9,38,0
1,4,19,3,11,36,1
1,4,10,4,11,36,0
1,4,0,1,10,6,0
1,3,22,2,8,8,0
1,2,35,3,2,14,1
1,1,54,1,10,26,1
3,1,10,0,0,35,0
3,1,5,1,10,25,1
3,0,20,1,10,41,2
3,0,15,2,10,41,1
3,0,0,0,0,0,0
1,6,24,2,3,17,0
1,6,7,2,8,12,1
1,5,26,1,10,24,2
2,14,1,0,0,35,0
2,11,48,0,0,85,0
2,11,48,0,0,35,0
2,11,43,1,10,24,0
2,10,59,2,12,22,1
2,10,20,3,10,24,1
2,8,24,0,0,35,0
2,8,24,1,10,40,0
2,7,46,2,4,46,0
2,7,0,3,1,49,0
2,2,45,0,0,35,0
2,2,45,1,10,25,0
2,2,45,1,15,20,1
2,2,0,0,0,0,0
2,2,0,2,6,29,0
2,1,9,0,0,0,0
2,1,2,0,0,0,0
2,0,59,0,0,35,0
2,0,59,1,10,30,1
2,0,55,1,10,41,1
2,0,49,2,10,41,1
2,0,44,1,10,46,0
1,1,50,2,10,26,0
1,1,9,3,9,27,0
1,0,42,1,10,32,1
4,4,3,2,3,42,0
4,2,26,0,0,35,0
4,2,20,1,10,21,1
4,2,12,1,10,32,1
4,2,6,2,10,32,1
4,2,0,0,0,0,0
4,2,0,3,8,34,2
4,1,55,0,0,0,0
4,1,55,4,8,34,0
4,1,32,1,10,49,1
4,0,30,0,0,0,0
2,9,51,3,10,15,0
2,9,21,1,10,40,0
2,8,53,1,10,80,2
2,7,59,0,0,35,0
2,7,53,1,10,29,1
2,7,14,2,1,38,1
2,6,44,1,10,40,0
2,6,13,2,8,42,1
2,5,31,3,5,45,1
2,2,16,1,10,46,0
2,2,0,0,0,0,0
2,1,11,0,0,0,0
2,1,8,0,0,35,0
2,1,8,1,10,25,2
2,1,1,2,10,25,1
2,0,56,3,10,25,1
2,0,48,0,0,0,0
2,0,48,4,3,32,0
2,0,39,1,10,10,0
2,0,32,0,0,0,0
2,0,32,1,10,22,0
2,0,27,2,14,18,2
2,0,23,3,14,18,0
2,0,16,4,1,31,0
2,0,4,1,10,40,1
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,1
3,14,30,2,5,30,0
3,14,5,1,10,40,0
3,13,19,2,18,32,2
3,13,14,3,18,32,1
3,12,34,4,6,44,0
3,12,22,1,10,21,0
3,11,45,2,8,23,1
3,11,12,1,10,32,0
3,10,34,2,8,34,0
3,8,39,0,0,35,0
3,8,39,1,10,25,0
3,8,7,2,4,31,0
3,7,25,3,3,32,1
3,7,8,1,10,40,0
3,6,36,2,9,41,1
3,5,0,1,10,10,0
3,4,24,2,5,15,0
3,4,1,2,10,10,1
3,3,57,3,10,10,1
3,3,51,4,10,10,0
3,3,40,1,10,21,0
3,3,5,2,4,27,1
3,2,20,3,4,27,1
3,1,55,0,0,0,0
3,1,55,1,10,42,0
3,1,15,2,7,45,1
3,0,0,0,0,0,0
4,14,50,0,0,35,0
4,14,50,1,10,25,0
4,14,19,2,10,25,0
4,13,34,3,14,21,1
4,13,6,3,19,16,2
4,12,59,4,19,16,0
4,12,47,1,10,13,0
4,12,3,2,9,14,0
4,11,23,3,7,16,1
4,10,52,1,10,24,1
4,10,28,1,10,35,0
4,9,52,2,8,37,1
4,9,17,3,1,44,1
4,8,34,1,10,47,1
4,7,48,2,16,41,1
4,7,3,1,10,10,1
4,6,25,2,13,7,1
4,5,47,3,4,16,1
4,5,43,1,10,21,0
4,5,13,2,9,22,1
4,4,44,1,10,32,0
4,4,11,0,0,0,0
4,4,11,2,6,36,0
2,7,33,0,0,35,0
2,7,33,1,10,25,1
2,7,29,2,10,25,0
2,6,47,3,7,28,1
2,6,41,4,7,28,0
2,6,28,1,10,35,2
2,2,3,1,10,47,0
2,1,59,0,0,0,0
2,1,59,2,8,49,1
2,1,53,2,18,39,1
3,12,26,3,4,42,0
3,11,49,4,4,42,0
3,11,37,1,10,19,1
3,11,33,2,10,19,0
3,11,1,3,20,9,1
3,10,20,4,9,20,0
3,10,9,1,10,25,1
3,9,29,2,1,34,0
3,8,56,1,10,36,1
3,6,3,1,10,24,0
3,5,37,2,5,29,0
3,5,0,3,3,31,1
3,4,29,1,10,40,0
3,3,58,2,9,41,1
3,3,28,2,19,31,0
3,2,59,3,17,33,1
3,2,30,4,7,43,0
3,2,18,1,10,9,0
3,1,47,2,4,15,0
3,1,6,1,10,25,1
3,0,39,1,20,15,0
3,0,0,0,0,0,0
4,15,0,2,20,15,1
4,14,14,3,15,20,1
4,13,40,4,6,29,0
4,13,32,1,10,20,1
4,13,7,2,2,28,0
4,12,42,1,10,31,1
4,10,21,0,0,35,0
4,10,21,1,15,20,1
4,9,54,2,9,26,1
4,9,12,1,10,38,0
4,8,32,2,4,44,0
4,7,49,0,0,0,0
4,7,49,3,2,46,2
4,5,4,0,0,0,0
4,3,55,1,12,88,0
4,2,13,0,0,35,0
2,12,40,2,10,40,0
2,12,7,3,3,47,0
2,11,42,3,3,47,1
1,2,50,0,0,35,0
1,2,45,1,10,21,1
1,2,19,2,6,25,1
1,1,59,1,10,32,0
1,1,32,2,2,40,1
2,15,0,4,14,47,0
2,14,53,1,10,10,0
2,14,10,2,6,14,1
2,13,38,1,10,27,0
2,12,57,2,13,24,1
2,12,11,3,13,24,1
2,11,40,4,5,32,0
2,11,32,1,10,36,0
2,10,58,2,1,45,0
2,10,16,3,1,45,0
2,9,45,1,10,47,1
2,8,19,1,10,9,1
2,7,50,2,2,17,0
2,7,4,1,10,27,1
2,6,27,1,10,45,2
2,6,17,2,10,45,0
2,5,35,1,10,42,0
2,2,0,0,0,0,0
2,1,55,0,0,35,0
2,1,51,1,10,13,1
2,1,46,2,10,13,1
2,0,51,0,0,0,0
2,0,27,0,0,0,0
2,0,8,0,0,35,0
2,0,8,1,10,25,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,14,52,1,10,15,2
3,14,22,1,10,33,0
3,14,1,1,10,40,0
3,11,15,0,0,35,0
3,11,15,1,10,25,0
3,10,33,2,8,27,2
3,9,41,0,0,35,0
3,9,41,1,10,25,1
3,9,11,2,1,34,0
3,8,37,1,10,43,0
3,6,11,1,10,26,0
3,5,32,1,10,43,0
3,4,54,2,5,48,1
3,4,47,3,5,48,1
3,0,53,0,0,35,0
3,0,47,1,10,25,1
3,0,9,1,10,40,1
3,0,0,0,0,0,0
4,15,0,2,5,45,1
4,14,56,3,5,45,0
4,13,43,2,13,49,1
4,9,51,0,0,35,0
4,9,47,1,10,17,0
4,9,47,1,15,12,0
4,9,35,0,0,0,0
4,9,35,0,0,35,0
4,9,30,1,10,24,1
4,9,22,2,10,24,1
4,8,53,3,6,28,0
4,8,19,4,3,31,1
4,2,13,1,10,25,1
4,2,0,0,0,0,0
4,2,0,1,10,36,1
4,1,56,2,8,38,1
4,1,41,1,10,49,1
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,40,2
1,10,53,0,0,35,0
1,10,53,1,10,25,1
1,10,12,0,0,35,0
1,10,12,1,10,25,1
1,9,37,2,3,32,0
1,9,9,2,8,27,0
1,8,31,3,2,33,2
1,7,51,1,10,58,0
1,6,32,0,0,35,0
1,6,32,1,10,25,1
1,6,2,2,5,30,1
1,2,45,0,0,35,0
1,2,39,1,10,21,0
1,2,9,2,7,24,0
1,1,32,3,2,29,1
1,1,1,1,10,34,1
1,0,0,0,0,0,0
2,11,10,0,0,35,0
2,11,4,1,10,9,1
2,10,26,2,3,16,0
2,9,43,3,4,15,1
2,9,3,1,10,31,1
2,8,50,1,20,21,2
2,8,7,2,1,40,0
2,3,34,1,10,40,0
2,3,8,2,2,48,0
2,2,30,3,1,49,0
2,2,0,0,0,0,0
2,0,50,0,0,0,0
2,0,43,0,0,35,0
2,0,37,1,10,22,0
2,0,32,2,4,28,1
2,0,27,1,10,34,1
2,0,21,1,10,44,1
2,0,14,0,0,0,0
2,0,9,0,0,0,0
2,12,1,0,0,35,0
2,11,56,1,10,19,0
2,11,27,1,17,12,1
2,10,44,2,12,17,1
2,10,0,3,8,21,1
2,9,17,4,4,25,0
2,9,8,1,10,17,0
2,8,31,1,10,40,2
2,8,17,1,10,47,2
2,8,11,2,10,47,0
2,7,31,3,10,47,1
2,7,21,4,10,47,0
2,7,16,1,10,14,0
2,6,41,2,3,21,2
3,13,4,2,1,25,0
3,12,32,1,10,28,1
1,13,2,1,10,37,0
1,12,24,2,4,43,1
1,12,19,3,4,43,0
1,11,54,1,10,48,0
1,11,19,2,9,49,1
1,7,44,0,0,35,0
1,7,44,1,10,25,1
1,7,36,2,10,25,0
1,6,54,3,8,27,1
1,6,13,1,10,40,0
1,5,34,2,9,41,1
1,4,57,3,2,48,1
1,3,2,1,10,5,0
1,2,21,2,7,8,1
1,1,45,1,10,21,0
1,1,0,2,6,25,2
1,0,18,2,16,15,1
1,0,0,0,0,0,0
2,15,0,3,7,24,1
2,14,29,1,10,37,0
2,13,50,2,7,40,1
2,13,21,3,2,45,1
2,13,17,4,2,45,0
2,13,7,1,10,5,1
2,12,29,2,8,7,0
2,11,51,3,7,8,0
2,11,39,3,2,13,0
2,11,10,1,10,17,0
2,10,36,2,6,21,0
2,9,53,3,16,11,1
2,9,49,1,10,26,0
2,9,10,2,7,29,1
2,9,3,1,10,34,1
2,8,25,2,6,38,0
2,8,0,1,10,46,1
2,6,36,1,10,20,1
2,6,30,1,10,35,1
2,5,51,2,3,42,1
2,5,21,1,10,48,0
2,4,5,3,9,49,1
2,2,48,0,0,0,0
2,2,2,0,0,0,0
2,1,58,0,0,0,0
2,0,27,0,0,0,0
2,0,4,0,0,0,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,0
3,12,47,1,10,25,0
3,12,15,2,6,29,1
3,11,36,3,2,33,1
3,11,26,4,2,33,0
3,11,18,1,10,16,1
4,0,24,0,0,0,0
4,0,20,0,0,35,0
4,0,20,1,10,25,2
4,0,13,0,0,0,0
1,15,0,0,0,35,0
1,14,57,1,10,14,0
1,14,20,2,6,18,1
1,13,41,1,10,36,0
1,13,4,2,6,40,0
1,12,20,3,6,40,2
1,12,4,1,10,19,0
1,11,44,2,5,24,1
1,11,11,3,1,28,0
1,10,33,1,10,31,1
1,10,1,2,5,36,0
1,9,19,3,1,40,0
1,8,40,1,10,42,1
1,7,57,2,10,42,1
1,7,21,3,4,48,1
1,5,50,3,19,44,0
1,5,6,4,23,40,0
1,4,55,1,10,41,0
1,2,23,0,0,35,0
1,2,23,1,10,25,0
1,1,50,2,6,29,1
1,1,8,1,10,39,1
1,0,23,2,1,48,2
1,0,16,3,1,48,1
2,13,35,1,10,42,2
2,13,29,2,10,42,1
2,12,48,3,4,48,1
2,12,41,4,4,48,0
2,12,34,1,10,15,0
2,11,51,2,16,9,1
2,11,15,3,5,20,1
2,10,59,3,15,10,1
2,10,37,1,10,15,0
2,9,57,2,10,15,1
3,10,45,2,5,21,1
3,10,6,3,2,24,0
3,9,22,4,1,25,0
3,9,13,1,10,34,0
3,8,39,2,8,36,2
3,8,34,3,8,36,0
3,8,11,4,15,29,0
3,8,3,1,10,21,2
3,3,12,0,0,0,0
3,3,12,3,2,88,1
3,3,4,0,0,35,0
3,3,4,1,10,25,1
3,2,39,2,10,25,0
3,1,56,3,18,17,1
3,1,49,4,4,31,2
1,12,45,2,10,47,1
1,12,37,3,10,47,1
1,9,32,2,18,27,1
1,8,52,3,13,32,2
1,5,8,0,0,35,0
1,5,1,1,10,26,0
1,4,28,2,8,28,0
1,4,17,1,10,43,0
1,0,0,0,0,0,0
2,14,55,0,0,35,0
2,14,55,1,10,25,0
2,14,20,2,7,28,1
2,13,42,3,5,30,1
2,13,38,4,5,30,0
2,13,27,1,10,49,1
2,8,42,0,0,35,0
2,8,42,1,10,25,1
2,7,53,2,7,28,0
2,7,13,3,4,31,1
2,7,7,1,10,47,1
2,6,37,0,0,0,0
2,6,37,1,20,37,0
2,6,0,2,20,37,1
2,5,20,3,15,42,1
2,4,49,4,9,48,0
2,4,39,1,10,22,0
2,4,5,2,9,23,1
2,3,29,3,2,30,1
2,2,54,1,10,34,1
2,2,26,1,20,24,0
2,2,0,0,0,0,0
2,2,0,2,17,27,1
2,1,51,0,0,0,0
2,1,51,3,8,36,1
2,1,36,0,0,0,0
2,1,36,4,1,43,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,1
3,14,56,2,10,25,1
3,14,22,3,2,33,0
3,13,43,4,1,34,0
3,13,31,1,10,16,1
2,2,30,0,0,0,0
2,2,26,2,1,99,0
2,2,20,0,0,0,0
2,2,20,0,0,0,0
2,2,14,0,0,35,0
2,2,14,1,10,25,0
2,2,0,0,0,0,0
2,2,0,2,4,31,1
2,1,56,3,4,31,1
2,1,37,1,10,38,2
2,1,29,0,0,0,0
2,1,29,2,10,38,1
2,0,18,0,0,0,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,0
3,14,22,2,5,30,1
3,13,59,2,5,30,1
3,13,15,3,2,33,1
3,12,37,1,10,36,0
3,11,58,2,8,38,0
3,11,20,3,8,38,0
3,10,54,3,18,28,1
3,10,20,4,10,36,0
3,10,8,1,10,13,0
3,9,45,2,9,14,1
3,9,8,3,3,20,1
3,8,58,4,3,20,0
3,8,51,1,10,40,1
3,8,11,2,2,48,0
3,1,55,1,10,2,1
3,1,29,1,10,22,1
3,1,19,0,0,35,0
3,1,7,1,10,10,0
3,0,22,0,0,0,0
3,0,22,2,9,11,1
3,0,0,0,0,0,0
4,15,0,1,10,22,1
4,14,22,2,5,27,1
4,14,22,3,5,27,0
4,14,18,3,10,22,0
4,13,35,4,20,12,0
4,13,23,1,10,26,0
4,12,54,2,5,31,2
4,12,49,3,5,31,1
4,12,44,4,5,31,0
4,12,36,1,10,15,0
4,12,13,2,1,24,1
4,11,42,1,10,29,0
4,11,1,2,21,18,1
4,10,29,1,10,12,0
4,9,58,2,10,12,1
4,9,12,3,11,11,1
4,8,44,1,10,32,1
4,8,16,2,2,40,0
4,7,36,3,1,41,0
4,6,39,4,1,41,0
4,6,30,1,10,3,0
4,5,57,2,8,5,0
4,5,16,3,5,8,0
4,4,41,4,2,11,0
4,4,27,1,10,35,0
4,3,45,2,9,36,0
4,2,48,1,10,27,0
4,2,4,2,7,30,0
4,2,0,0,0,0,0
4,2,0,3,3,34,1
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,0
1,14,28,2,2,33,0
1,14,1,1,10,38,0
1,13,25,2,15,33,1
1,12,53,3,8,40,1
1,9,43,1,10,33,1
1,9,18,2,2,41,0
1,8,38,3,2,41,1
1,7,56,1,10,49,1
1,3,13,0,0,35,0
1,3,6,1,10,26,0
1,2,31,2,6,30,1
1,2,26,3,6,30,1
1,2,21,4,6,30,0
1,2,21,4,11,25,0
1,2,13,1,10,31,0
1,1,29,2,17,24,1
1,1,26,3,17,24,1
1,1,19,4,17,24,0
1,1,11,1,10,31,0
1,0,31,2,7,34,1
1,0,27,3,7,34,1
2,15,0,1,10,49,1
2,13,39,0,0,35,0
2,13,39,1,10,25,0
2,12,59,1,10,36,0
2,12,21,2,9,37,2
2,12,15,3,9,37,1
2,12,7,4,9,37,0
2,11,55,1,10,7,2
2,11,48,2,10,7,0
2,11,10,3,8,9,1
2,11,7,4,8,9,0
2,11,0,1,10,45,0
2,10,28,2,9,46,0
2,9,0,4,12,43,0
2,8,51,4,17,38,0
2,1,49,3,18,39,1
2,1,27,0,0,0,0
2,1,27,0,0,0,0
2,0,32,1,10,47,2
2,0,26,2,10,47,2
2,0,20,3,10,47,1
2,0,16,4,10,47,0
2,0,10,1,10,11,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,14,56,1,10,23,1
3,14,51,2,10,23,1
3,14,22,1,10,40,0
3,13,53,2,11,39,0
3,13,11,3,9,41,1
3,12,34,4,6,44,0
3,12,26,1,10,10,1
3,11,48,2,1,19,0
3,11,15,1,10,29,1
3,10,38,1,10,49,0
3,9,58,2,10,49,1
3,3,58,2,8,92,0
3,3,14,0,0,35,0
3,3,14,1,10,25,0
3,2,40,2,6,29,0
3,2,2,3,5,30,1
3,1,23,1,10,37,2
3,1,16,2,10,37,0
3,0,37,3,6,41,1
3,0,32,4,6,41,0
3,0,23,1,10,6,0
3,0,0,0,0,0,0
4,15,0,2,8,8,0
4,14,22,3,6,10,1
4,13,50,1,10,18,0
4,13,9,1,10,32,0
4,12,23,2,14,28,1
4,11,38,1,10,42,0
4,11,14,2,9,43,1
4,11,9,3,9,43,0
4,10,31,4,8,44,0
4,10,21,1,10,10,1
4,9,57,2,12,8,1
4,9,38,3,2,18,0
4,8,59,4,2,18,0
4,8,30,1,10,22,1
4,8,0,1,10,36,1
4,7,27,2,8,38,1
4,7,22,3,8,38,2
4,6,3,0,0,0,0
4,5,27,0,0,35,0
4,5,27,1,10,25,0
4,5,27,1,15,20,0
4,4,41,1,10,36,0
4,4,41,1,15,31,0
4,4,0,2,7,39,0
4,3,17,3,5,41,0
4,3,17,3,10,36,1
4,2,36,4,7,39,0
4,2,28,1,10,15,1
4,2,22,2,10,15,1
4,2,17,1,10,25,1
4,2,9,0,0,35,0
4,2,9,1,10,25,1
4,2,1,1,15,20,2
4,1,53,0,0,0,0
4,1,53,2,15,20,2
4,1,33,1,10,48,1
4,1,23,0,0,0,0
4,1,10,0,0,35,0
4,1,6,1,10,19,0
4,1,1,0,0,0,0
4,1,1,2,3,26,0
4,0,27,1,10,31,0
4,0,0,0,0,0,0
1,14,15,2,7,28,2
1,4,59,0,0,35,0
1,4,59,1,10,25,1
1,4,23,2,5,30,1
1,4,15,0,0,35,0
1,4,15,1,10,25,0
1,3,23,2,11,24,1
1,2,43,3,8,27,1
1,2,3,1,10,37,0
1,1,23,2,4,43,1
1,0,50,1,10,49,0
1,0,17,2,10,49,1
2,14,20,0,0,0,0
2,13,49,0,0,35,0
2,13,49,1,10,25,0
2,13,6,2,11,24,1
2,12,23,3,4,31,1
2,0,29,0,0,0,0
2,0,17,0,0,35,0
2,0,17,1,10,25,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,14,55,1,10,22,1
3,14,25,2,5,27,0
3,13,47,0,0,0,0
3,13,47,1,10,36,0
3,13,9,2,14,32,1
1,10,48,2,10,25,0
1,10,48,2,5,30,0
1,10,48,2,10,25,1
1,10,35,1,10,37,1
1,10,15,1,20,27,1
1,10,2,2,10,37,1
1,9,31,1,10,47,0
1,8,59,2,12,45,1
1,8,16,1,10,9,0
1,7,41,2,6,13,1
1,7,37,3,6,13,1
1,6,58,1,10,20,0
1,6,21,2,10,20,1
1,5,40,1,10,34,0
1,5,4,2,6,38,1
1,1,55,1,10,20,1
1,1,51,2,10,20,1
1,1,17,3,3,27,0
4,5,51,0,0,35,0
4,5,51,1,10,25,1
4,5,46,2,10,25,0
4,5,11,3,6,29,1
4,4,29,4,1,34,0
4,4,0,1,10,37,1
4,3,53,2,10,37,0
4,3,12,3,18,29,1
4,2,38,4,9,38,2
4,2,31,1,15,47,1
4,2,5,2,18,44,1
4,2,0,0,0,0,0
4,1,12,2,11,55,0
1,1,12,3,8,22,0
1,0,48,3,3,27,1
1,0,10,1,10,43,1
1,0,0,0,0,0,0
2,5,34,0,0,35,0
2,5,34,1,10,25,0
2,5,9,1,15,20,1
2,4,29,2,12,23,1
2,4,23,3,12,23,2
2,4,16,4,12,23,0
2,2,50,0,0,35,0
2,2,50,1,10,25,1
2,2,45,2,10,25,1
2,2,20,1,10,36,0
2,2,0,0,0,0,0
2,2,0,2,7,39,1
2,1,56,3,7,39,1
2,0,52,0,0,0,0
2,0,47,0,0,35,0
2,0,47,1,10,25,1
2,0,43,2,10,25,1
2,0,24,1,10,40,1
2,0,18,0,0,0,0
2,0,7,0,0,0,0
2,0,7,3,1,60,0
2,0,2,0,0,35,0
2,0,2,1,10,25,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,0
3,14,24,2,11,24,1
3,13,41,3,8,27,1
3,13,17,1,10,45,1
3,10,48,2,17,48,2
3,9,3,0,0,35,0
3,9,3,1,10,25,0
3,8,27,2,4,31,1
3,7,47,1,10,43,0
3,7,10,2,10,43,0
3,6,48,2,17,36,1
3,6,4,3,7,46,1
3,4,33,0,0,35,0
3,4,33,1,10,25,1
3,2,49,1,10,47,1
3,0,0,0,0,0,0
4,14,55,0,0,35,0
4,14,55,1,10,25,1
4,14,34,1,10,37,1
4,14,13,2,2,45,1
4,12,31,0,0,35,0
4,12,24,1,10,28,0
4,11,48,2,5,33,2
4,11,35,0,0,35,0
4,11,35,1,10,25,1
4,11,30,1,20,15,1
4,11,25,2,20,15,1
4,10,52,3,10,25,2
4,10,28,1,10,47,1
4,9,47,1,10,59,1
4,9,12,0,0,35,0
4,9,5,1,10,11,0
4,8,30,2,9,12,1
4,12,33,2,12,26,0
4,11,48,3,18,20,1
4,11,0,4,15,23,0
4,9,23,3,3,41,1
4,8,41,1,10,45,0
4,7,59,2,8,47,0
4,7,21,3,11,44,1
4,7,17,4,11,44,0
4,7,6,1,10,8,0
4,6,43,2,9,9,1
4,6,21,1,10,21,1
4,6,2,1,10,33,1
4,5,39,1,13,30,1
4,2,58,0,0,35,0
4,2,58,1,10,40,0
4,2,20,4,5,26,1
4,2,0,0,0,0,0
4,0,30,0,0,0,0
4,0,24,1,10,27,1
4,0,1,2,4,33,1
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,14,55,1,10,22,1
1,14,18,1,10,35,0
1,13,36,2,8,37,1
1,12,56,3,3,42,1
1,11,6,1,10,1,0
1,10,25,2,8,3,0
1,9,40,3,4,7,0
1,9,24,3,7,4,2
1,9,19,4,7,4,0
1,9,7,1,10,47,0
1,8,17,0,0,35,0
1,8,17,1,10,25,1
1,7,41,2,3,32,0
1,7,2,1,10,35,1
2,8,43,1,10,36,0
2,8,10,2,7,39,0
2,7,31,3,1,45,0
2,6,55,1,10,47,1
2,4,16,0,0,35,0
2,4,16,1,10,25,0
2,3,36,2,12,23,0
2,3,14,2,16,19,1
2,2,35,3,7,28,1
2,2,29,4,7,28,0
2,2,21,1,10,24,0
2,2,0,0,0,0,0
2,2,0,2,3,31,0
2,1,22,3,1,33,1
2,0,43,0,0,0,0
2,0,34,0,0,0,0
2,0,16,0,0,0,0
2,0,8,0,0,35,0
2,0,8,1,10,25,0
2,0,0,0,0,0,0
3,15,0,0,0,35,0
3,15,0,1,10,25,0
3,14,23,1,10,38,0
3,13,43,2,2,46,0
3,12,3,2,18,44,1
3,11,58,1,10,49,0
3,4,36,0,0,35,0
3,4,29,1,10,20,0
3,3,55,2,10,20,1
3,3,13,3,4,26,1
3,3,8,4,4,26,0
3,2,57,1,10,7,0
3,1,10,0,0,35,0
3,1,10,1,10,25,1
3,1,5,1,10,40,0
3,0,33,2,8,42,1
3,0,28,3,8,42,1
3,0,23,4,8,42,0
3,0,16,1,10,16,0
3,0,16,1,15,11,0
4,15,0,2,2,24,0
4,14,19,1,10,27,2
4,14,12,2,10,27,0
4,13,37,1,10,38,0
4,12,47,2,6,42,0
4,12,13,2,16,32,1
4,12,8,3,16,32,0
4,11,37,4,23,25,0
4,11,29,1,10,36,1
4,9,54,1,10,6,1
4,9,16,2,7,9,0
4,8,30,1,10,35,0
4,7,48,2,8,37,0
4,7,4,3,4,41,1
4,6,19,1,10,46,0
4,3,11,0,0,0,0
4,3,3,0,0,0,0
4,2,58,0,0,0,0
4,2,54,0,0,35,0
4,2,54,1,10,25,2
4,2,26,1,10,41,2
4,1,32,0,0,35,0
4,1,32,1,10,25,1
4,1,27,2,10,25,1
4,1,18,1,10,41,2
4,0,45,0,0,0,0
4,0,4,0,0,0,0
4,0,0,0,0,0,0
1,15,0,0,0,35,0
1,15,0,1,10,25,1
1,14,28,2,3,32,0
1,13,51,1,10,37,1
1,13,17,1,10,47,0
4,8,25,3,9,12,2
4,8,11,0,0,35,0
4,8,11,1,10,25,0
4,7,33,2,4,31,0
4,6,46,3,6,29,1
4,6,7,1,10,41,0
4,5,49,1,10,49,0
4,4,26,1,10,70,0
4,3,33,1,6,94,0
4,3,29,0,0,0,0
4,3,29,2,7,93,0
4,3,25,0,0,0,0
4,3,25,3,10,90,1
4,2,37,0,0,0,0
4,2,35,0,0,35,0
4,2,35,1,10,25,1
4,2,16,2,5,30,1
4,2,12,1,10,39,1
4,2,0,0,0,0,0
3,14,1,1,10,40,1
3,13,27,2,1,49,0
3,8,34,0,0,35,0
3,8,34,1,10,25,0
3,8,5,2,8,27,0
3,7,23,3,5,30,1
3,6,41,1,10,37,2
3,1,9,2,7,61,1
3,1,5,3,7,61,2
3,0,37,1,10,89,0
3,0,0,0,0,0,0
4,15,0,2,9,90,0
4,14,34,2,19,80,0
4,13,54,3,11,88,1
4,13,28,4,3,96,0
4,13,25,0,0,35,0
4,13,18,1,10,8,1
4,12,49,1,10,20,0
4,12,16,2,9,21,0
4,11,51,2,19,11,1
4,11,13,3,15,15,1
4,10,35,4,8,22,0
4,10,21,1,10,22,1
4,9,39,1,10,33,0
4,9,13,1,17,26,0
4,8,30,2,5,38,0
4,8,9,1,10,46,1
4,8,7,2,10,46,1
4,7,21,1,10,63,0
4,7,13,0,0,85,0
4,7,13,0,0,35,0
4,7,7,1,10,21,1
4,6,39,2,1,30,1
4,6,0,1,10,46,0
4,4,8,0,0,35,0
4,4,8,1,10,25,0
4,4,8,1,15,20,1
4,0,0,0,0,0,0
4,4,0,2,10,25,1
4,3,56,3,10,25,2
4,3,52,4,10,25,0
4,3,41,1,10,19,1
4,3,2,1,10,48,0
4,2,0,0,0,35,0
4,2,0,1,10,25,0
4,1,31,2,2,33,2
4,0,39,0,0,0,0
4,0,2,0,0,0,0
4,0,2,0,0,0,0
1,4,55,0,0,35,0
